Survey	Date	Station	Temp	TopEC	BottomEC	Secchi	Turbidity	Lat	Long	Comments
6	3/11/2019	815	10.9	155	151	48	26.2	38-05-06.2	121-34-19.4	NA
6	3/11/2019	901	11.1	185	185	63	20.2	38-02-48.1	121-37-12.9	NA
6	3/11/2019	902	11.6	289	272	110	15	38-01-13.7	121-34-57.4	NA
6	3/11/2019	906	12.4	214	215	80	13.2	38-02-58.6	121-30-19.6	NA
6	3/11/2019	910	12.5	215	215	60	16.9	38-00-14.0	121-27-05.6	NA
6	3/11/2019	912	12.4	193	191	50	18.3	37-57-59.6	121-22-06.7	NA
6	3/11/2019	914	12.4	242	242	110	10.6	37-57-55.5	121-31-49.9	NA
6	3/11/2019	915	11.6	389	384	97	9.8	37-56-36.9	121-33-57.0	NA
6	3/11/2019	918	11.9	288	286	100	10.9	37-51-29.9	121-33-59.4	NA
6	3/11/2019	919	11.7	108	109	60	19.4	38-06-19.4	121-29-42.4	NA
6	3/12/2019	705	11.2	157	149	21	84.2	38-05-57.5	121-42-27.8	NA
6	3/12/2019	711	10.6	114	113	26	59.4	38-10-34.9	121-39-34.6	NA
6	3/12/2019	716	11.6	161	171	21	120	38-15-20.5	121-41-18.4	Surveyed SKT station 716
6	3/12/2019	723	11.4	155	149	27	114	38-14-22.2	121-40-19.3	NA
6	3/13/2019	405	11.7	287	230	17	135	38-02-23.7	122-08-48.8	NA
6	3/13/2019	411	11.4	173	168	29	63.9	38-03-01.3	122-04-47.2	NA
6	3/13/2019	418	11.6	182	182	18	143	38-04-01.5	122-05-43.8	NA
6	3/13/2019	501	11	161	162	21	71.6	38-04-23.2	122-01-31.3	NA
6	3/13/2019	504	11.4	161	162	22	45.9	38-03-10.1	121-59-04.8	NA
6	3/13/2019	508	10.9	172	177	18	115	38-02-55.3	121-55-02.7	NA
6	3/13/2019	519	11.1	165	181	18	92.5	38-04-24.7	121-57-38.1	NA
6	3/13/2019	520	10.8	163	165	42	38	38-01-54.8	121-51-42.5	NA
6	3/13/2019	602	11.7	202	206	20	191	38-07-00.3	122-02-28.1	NA
6	3/13/2019	606	11.5	435	431	18	114	38-10-11.5	122-01-33.4	NA
6	3/13/2019	609	12.1	298	418	16	123	38-10-00.6	121-56-26.0	NA
6	3/13/2019	610	12.1	467	463	17	98.7	38-07-21.3	121-53-20.8	NA
6	3/13/2019	804	10.8	180	181	48	30.3	38-00-57.8	121-47-28.1	NA
6	3/14/2019	513	11.4	180	171	23	72.9	38-03-30.0	121-52-06.2	NA
6	3/14/2019	703	11.1	186	180	21	75.4	38-02-59.5	121-47-52.7	NA
6	3/14/2019	704	11.3	183	183	21	83.4	38-03-58.7	121-47-25.6	NA
6	3/14/2019	706	11.2	199	200	21	82.6	38-05-06.7	121-45-08.9	NA
6	3/14/2019	707	10.9	188	190	16	102	38-06-47.8	121-42-27.8	NA
6	3/14/2019	801	11.3	158	160	24	44.9	38-02-40.9	121-50-37.9	NA
1	1/6/2020	809	9.1	507	541	157	66.2	38-03-03.8	121-41-41.5	NA
1	1/6/2020	812	9.7	397	413	166	6.9	38-05-22.5	121-38-22.9	NA
1	1/6/2020	815	9.7	290	296	145	8.3	38-05-03.3	121-34-16.5	NA
1	1/6/2020	901	9.9	482	489	143	5.4	38-02-41.2	121-36-58.2	NA
1	1/6/2020	902	9.7	526	518	132	7.2	38-01-01.9	121-34-55.3	NA
1	1/6/2020	906	10.2	328	315	161	6.3	38-02-54.7	121-30-15.7	NA
1	1/6/2020	910	10.2	400	434	139	3.7	38-00-02.7	121-26-56.4	NA
1	1/6/2020	912	10.6	628	627	200	3.3	37-58-00.0	121-22-08.1	NA
1	1/6/2020	914	10.4	415	420	200	3.5	37-57-56.4	121-31-50.4	NA
1	1/6/2020	915	10.1	455	461	151	4.9	37-56-30.2	121-33-41.8	NA
1	1/6/2020	918	10.3	442	447	200	4.3	37-51-40.9	121-34-10.5	NA
1	1/6/2020	919	10	239	219	200	4.2	38-06-19.0	121-29-38.3	NA
1	1/8/2020	513	10.1	4247	7330	61	22.5	38-03-29.5	121-52-07.8	NA
1	1/8/2020	703	9.8	994	3114	92	9	38-02-58.6	121-47-54.5	NA
1	1/8/2020	704	10	2107	2828	81	17.1	38-04-02.9	121-47-07.1	NA
1	1/8/2020	705	9.4	268	309	189	5.2	38-06-05.7	121-42-27.5	NA
1	1/8/2020	706	9.8	605	963	88	13.9	38-05-14.5	121-44-44.0	NA
1	1/8/2020	707	9.6	212	225	142	6.5	38-06-58.1	121-42-19.8	NA
1	1/8/2020	711	9.5	198	197	168	7	38-10-34.8	121-39-39.0	NA
1	1/8/2020	716	9.6	163	160	136	5.9	38-14-25.8	121-41-09.8	NA
1	1/8/2020	723	9.6	149	148	133	9.7	38-14-22.1	121-40-19.7	NA
1	1/8/2020	801	10.1	4456	5850	66	21.4	38-02-54.6	121-50-42.0	NA
1	1/8/2020	804	9.9	2034	2580	81	11.4	38-01-02.6	121-47-49.3	NA
1	1/9/2020	405	11	18650	21360	64	20.7	38-02-23.1	122-08-45.8	NA
1	1/9/2020	411	10.7	17580	19620	42	22	38-03-02.5	122-04-39.8	NA
1	1/9/2020	418	10.7	18360	16010	78	11.5	38-04-06.8	122-05-41.4	NA
1	1/9/2020	501	10.3	12600	12900	38	28.9	38-04-18.7	122-01-18.9	NA
1	1/9/2020	504	10.2	10130	11970	53	13.9	38-03-08.0	121-59-11.2	NA
1	1/9/2020	508	9.9	7290	8510	50	20.7	38-02-53.1	121-54-52.5	NA
1	1/9/2020	519	10.1	8490	9200	63	19.8	38-04-23.5	121-57-27.7	NA
1	1/9/2020	520	10	5910	6780	83	14.1	38-51-45.4	121-51-52.6	NA
1	1/9/2020	602	10.3	10080	10170	56	24.3	38-07-08.7	122-02-53.3	NA
1	1/9/2020	606	9.8	6920	7250	32	32.4	38-10-10.6	122-01-23.7	NA
1	1/9/2020	609	9.8	5360	5280	31	27.1	38-10-01.2	121-56-26.0	NA
1	1/9/2020	610	9.5	3265	3225	22	30.2	38-07-23.4	121-53-21.6	NA
2	1/21/2020	405	10.1	21090	29270	53	16.2	38-02-23.1	122-08-41.3	NA
2	1/21/2020	411	10.2	22250	26710	42	23	38-03-07.9	122-04-34.2	NA
2	1/21/2020	418	10.2	22400	27420	61	14.6	38-04-03.8	122-05-47.6	NA
2	1/21/2020	501	10.1	14080	16230	47	27.6	38-04-20.9	122-01-20.0	NA
2	1/21/2020	504	10.1	14710	18400	58	22.7	38-03-10.7	121-59-12.1	NA
2	1/21/2020	508	9.6	8800	13030	52	24.3	38-02-57.0	121-55-10.7	NA
2	1/21/2020	519	9.7	10680	12380	44	30	38-04-25.8	121-57-34.6	NA
2	1/21/2020	520	9.9	5750	7260	63	14.9	38-01-55.4	121-51-51.3	NA
2	1/21/2020	602	9.7	13050	15040	50	26.1	38-06-59.3	122-02-28.9	NA
2	1/21/2020	606	9.2	6180	7900	48	41.9	38-10-11.4	122-01-24.1	NA
2	1/21/2020	609	9.2	2183	2176	45	30.4	38-10-01.6	121-56-17.2	NA
2	1/21/2020	610	9.3	1789	2175	51	40.5	38-07-23.2	121-53-22.0	NA
2	1/21/2020	809	8.7	429	456	138	6.2	38-03-04.8	121-41-40.8	NA
2	1/21/2020	812	8.9	316	319	169	4.7	38-05-23.4	121-38-30.0	NA
2	1/21/2020	815	9.1	308	307	149	4.7	38-05-02.5	121-34-17.3	NA
2	1/21/2020	901	8.8	393	403	122	9.9	38-02-44.8	121-37-02.9	NA
2	1/21/2020	902	8.5	380	384	110	7.7	38-01-69.8	121-34-56.7	NA
2	1/21/2020	906	9	292	292	192	3.7	38-03-01.8	121-30-22.4	NA
2	1/21/2020	910	9.3	454	498	200	2.7	38-00-03.6	121-26-58.2	NA
2	1/21/2020	912	9.4	765	762	200	3.1	37-58-03.0	121-22-13.3	NA
2	1/21/2020	914	8.9	399	396	200	2.3	37-57-56.6	121-31-49.7	NA
2	1/21/2020	915	8.7	384	385	200	3.7	37-56-31.0	121-33-44.3	NA
2	1/21/2020	918	8.7	394	356	200	4.6	37-51-46.6	121-34-15.6	NA
2	1/21/2020	919	9	209	214	200	3.3	38-06-19.7	121-29-44.7	NA
2	1/22/2020	513	10.1	7600	7690	48	25.5	38-03-37.4	121-52-00.3	NA
2	1/22/2020	703	9.8	1540	1720	60	12.6	38-02-51.1	121-47-52.3	NA
2	1/22/2020	704	9.6	941	1393	65	14.9	38-04-07.7	121-47-01.0	NA
2	1/22/2020	705	9.4	301	330	200	4.8	38-06-03.5	121-42-27.2	NA
2	1/22/2020	706	9.3	232	232	93	9.3	38-05-17.9	121-44-47.9	NA
2	1/22/2020	707	9.3	208	208	140	7	38-06-57.5	121-42-20.4	NA
2	1/22/2020	801	10	4468	5270	50	18	38-03-07.3	121-50-48.3	NA
2	1/22/2020	804	9.7	2380	2635	71	16.3	38-01-00.5	121-47-36.5	NA
3	2/3/2020	809	10	422	380	108	6.2	38-03-02.3	121-41-42.3	NA
3	2/3/2020	812	10.4	305	308	158	5.5	38-05-21.8	121-38-25.7	NA
3	2/3/2020	815	10.8	246	276	115	6.3	38-05-04.8	121-34-16.7	NA
3	2/3/2020	901	10.1	394	336	138	3.8	38-02-45.5	121-36-57.3	NA
3	2/3/2020	902	9.9	372	375	49	23.5	38-01-08.3	121-34-55.9	NA
3	2/3/2020	906	10.7	282	298	200	4	38-03-02.0	121-30-22.3	NA
3	2/3/2020	910	10.8	510	515	170	2.8	37-59-59.0	121-20-53.2	NA
3	2/3/2020	912	11.5	647	656	200	3	37-58-03.6	121-22-14.3	NA
3	2/3/2020	914	10.5	412	438	NA	5.3	37-58-04.6	121-31-46.7	NA
3	2/3/2020	915	8.9	373	365	135	22.2	37-56-30.8	121-33-44.1	NA
3	2/3/2020	918	10.7	380	392	170	3.1	37-51-45.0	121-34-14.1	NA
3	2/3/2020	919	11.3	188	202	120	4.6	38-06-19.3	121-29-42.9	NA
3	2/4/2020	513	10.4	3975	4425	40	22.8	38-03-19.3	121-52-15.5	NA
3	2/4/2020	703	10.5	961	970	45	18.6	38-02-51.8	121-47-47.5	NA
3	2/4/2020	704	10.3	504	586	45	24.5	38-04-03.4	121-47-14.0	NA
3	2/4/2020	705	9.8	236	243	120	7	38-06-09.3	121-42-28.9	NA
3	2/4/2020	706	10.6	227	241	55	25.7	38-05-12.4	121-44-59.0	NA
3	2/4/2020	707	10.3	203	210	60	10.3	38-06-47.8	121-42-30.9	NA
3	2/4/2020	711	10.2	210	212	65	9.9	38-10-36.7	121-39-39.9	NA
3	2/4/2020	716	10.5	230	237	55	18.7	38-14-26.9	121-41-14.1	NA
3	2/4/2020	723	10.4	226	232	50	20	38-14-21.2	121-40-20.5	NA
3	2/4/2020	801	10.5	2122	2343	25	19.7	38-03-04.4	121-50-50.1	NA
3	2/4/2020	804	6.6	610	659	70	21	38-01-00.6	121-47-39.2	NA
3	2/5/2020	405	11.4	23240	31240	68	19.6	38-02-22.1	122-08-50.2	NA
3	2/5/2020	411	11.5	19550	26110	48	14.2	38-02-59.2	122-04-59.7	NA
3	2/5/2020	418	10.9	20590	26100	63	12.5	38-04-03.3	122-05-47.1	NA
3	2/5/2020	501	10.5	11290	15260	60	17.3	38-04-24.1	122-01-27.5	NA
3	2/5/2020	504	11.1	11180	18850	73	11.8	38-03-09.1	121-59-12.7	NA
3	2/5/2020	508	11.2	5500	11570	53	17.3	38-02-53.3	121-55-01.6	NA
3	2/5/2020	519	11.7	5380	11330	58	19.6	38-04-23.5	121-57-40.2	NA
3	2/5/2020	520	11	2159	4385	67	16	38-01-53.9	121-51-53.7	NA
3	2/5/2020	602	10.1	11190	11200	47	22.2	38-07-11.0	122-02-34.1	NA
3	2/5/2020	606	10	1933	6950	38	27.5	38-10-12.2	122-01-25.4	NA
3	2/5/2020	609	9.7	1534	1555	42	23.2	38-10-01.8	121-56-18.5	NA
3	2/5/2020	610	9.8	843	1072	53	19.9	38-07-19.4	121-53-20.6	NA
4	2/18/2020	809	11	303	345	141	6.6	38-03-00.3	121-41-44.5	NA
4	2/18/2020	812	11	266	277	142	5.7	38-05-20.7	121-38-23.3	NA
4	2/18/2020	815	11.7	263	264	127	5.9	38-05-05.0	121-34-17.0	NA
4	2/18/2020	901	11.2	290	291	140	5.6	38-02-46.6	121-36-57.7	NA
4	2/18/2020	902	11.2	323	316	119	6.7	38-01-07.6	121-34-56.2	NA
4	2/18/2020	906	11.9	313	298	153	4.2	38-03-02.3	121-30-22.4	NA
4	2/18/2020	910	12.1	506	540	155	6.1	38-00-04.1	121-26-58.4	NA
4	2/18/2020	912	12.6	626	628	200	3.6	37-58-02.8	121-22-12.6	NA
4	2/18/2020	914	11.9	389	264	200	3.1	37-58-03.4	121-39-47.6	NA
4	2/18/2020	915	11.5	343	346	122	7.2	37-56-29.8	121-33-42.1	NA
4	2/18/2020	918	11.6	378	338	200	3.5	37-51-39.4	121-34-09.0	NA
4	2/18/2020	919	12.1	216	228	200	3.1	38-06-19.3	121-29-39.5	NA
4	2/19/2020	513	12	3366	4946	45	22.2	38-03-63.9	121-52-03.4	NA
4	2/19/2020	703	11.2	1021	993	60	25.8	38-02-97.5	121-47-77.9	NA
4	2/19/2020	704	11.3	648	651	53	29.5	38-04-07.4	121-47-14.6	NA
4	2/19/2020	705	10.6	257	259	157	5.5	38-06-05.7	121-42-29.6	NA
4	2/19/2020	706	11.2	232	234	96	12.8	38-05-16.9	121-45-03.6	NA
4	2/19/2020	707	11	228	238	104	7	38-06-48.5	121-42-30.2	NA
4	2/19/2020	711	11.4	214	215	116	9.4	38-10-35.7	121-39-43.2	NA
4	2/19/2020	716	11	264	265	100	10.4	38-14-21.2	121-41-05.7	NA
4	2/19/2020	723	11.5	267	269	90	9.6	38-14-33.1	121-40-16.9	NA
4	2/19/2020	801	11.7	2077	2676	44	27.2	38-02-78.5	121-50-67.9	NA
4	2/19/2020	804	11.8	942	1081	60	18.7	38-01-01.0	121-47-53.3	NA
4	2/20/2020	405	12.8	14290	23950	64	15.8	38-02-22.9	122-08-40.3	NA
4	2/20/2020	411	12.6	15070	22000	42	25.7	38-03-05.0	122-04-34.4	NA
4	2/20/2020	418	12.3	15810	18990	70	17	38-04-03.8	122-05-46.5	NA
4	2/20/2020	501	12.3	11440	12250	45	28.3	38-04-19.7	122-01-17.6	NA
4	2/20/2020	504	12.7	10000	14540	50	20.4	38-03-06.8	121-59-09.3	NA
4	2/20/2020	508	12.8	5780	10020	41	27.4	38-02-56.1	121-54-58.2	NA
4	2/20/2020	519	12.5	8680	9570	40	29.3	38-04-21.8	121-57-26.8	NA
4	2/20/2020	520	12.5	4717	5200	54	21.9	38-01-55.3	121-52-01.2	NA
4	2/20/2020	602	11.8	9760	9930	41	21.9	38-07-04.3	122-02-30.5	NA
4	2/20/2020	606	12	2430	3283	33	41.7	38-10-10.9	122-01-23.9	NA
4	2/20/2020	609	11	1649	1788	39	28.3	38-10-01.5	121-56-25.4	NA
4	2/20/2020	610	11	1276	1535	32	33.1	38-07-24.3	121-53-22.3	NA
5	3/2/2020	809	12.1	334	346	130	6	38-03-02.3	121-41-45.0	NA
5	3/2/2020	812	13.3	284	293	112	5	38-05-24.6	121-38-29.6	NA
5	3/2/2020	815	13.3	290	280	200	5.6	38-05-07.5	121-34-19.7	NA
5	3/2/2020	901	12.6	302	311	200	8.5	38-02-51.7	121-36-57.1	NA
5	3/2/2020	902	12	319	310	40	32.6	38-01-02.4	121-34-55.0	NA
5	3/2/2020	906	13.6	377	413	200	2.7	38-03-03.4	121-30-25.9	NA
5	3/2/2020	910	13.8	712	730	200	2.3	38-00-04.0	121-26-59.0	NA
5	3/2/2020	912	14	533	543	200	2.7	37-58-00.0	121-22-10.9	NA
5	3/2/2020	914	13.2	427	443	180	2.7	37-58-09.0	121-31-40.2	NA
5	3/2/2020	915	13.2	369	373	156	4.5	37-56-49.1	121-34-08.1	NA
5	3/2/2020	918	13.2	418	421	163	5.6	37-51-44.2	121-34-13.6	NA
5	3/2/2020	919	13.5	219	225	200	2.6	38-06-19.0	121-29-39.1	NA
5	3/3/2020	513	13.5	3384	7250	44	19.1	38-03-30.9	121-52-15.1	NA
5	3/3/2020	703	12.5	498	501	72	13.7	38-02-54.3	121-47-52.9	NA
5	3/3/2020	704	12.7	626	664	61	15.8	38-04-02.3	121-47-12.9	NA
5	3/3/2020	705	12.6	221	225	168	9.1	38-06-05.4	121-42-28.2	NA
5	3/3/2020	706	12.4	259	264	84	11.6	38-05-07.6	121-45-05.5	NA
5	3/3/2020	707	12.8	217	216	200	12.9	38-07-00.1	121-42-17.6	NA
5	3/3/2020	711	13	191	194	200	3.2	38-10-36.5	121-39-43.4	NA
5	3/3/2020	716	13.1	214	210	168	7.1	38-14-18.5	121-41-03.3	NA
5	3/3/2020	723	13.2	217	216	171	5.9	38-14-18.6	121-40-21.5	NA
5	3/3/2020	801	13.6	2013	2876	63	15	38-02-54.4	121-50-47.5	NA
5	3/3/2020	804	13.8	844	1272	75	12.6	38-01-01.7	121-47-44.0	NA
5	3/4/2020	405	13.9	26100	30430	80	NA	38-02-24.9	122-09-03.3	NA
5	3/4/2020	411	13.2	15600	27430	70	NA	38-03-00.0	122-04-59.4	NA
5	3/4/2020	418	14	19310	33210	77	NA	38-03-52.8	122-05-54.4	NA
5	3/4/2020	501	14.8	10870	18870	72	NA	38-04-29.4	122-01-43.0	NA
5	3/4/2020	504	14.5	9030	15330	58	NA	38-03-08.3	121-59-09.2	NA
5	3/4/2020	508	15.1	6640	13400	54	15	38-02-54.8	121-55-10.8	NA
5	3/4/2020	519	14.8	5150	13690	50	38	38-04-23.7	121-57-41.6	NA
5	3/4/2020	520	14.5	3319	3970	60	23	38-01-54.3	121-51-50.6	NA
5	3/4/2020	602	13.8	11160	19920	46	NA	38-06-55.1	122-02-31.3	NA
5	3/4/2020	606	13.5	3919	9190	35	NA	38-10-12.6	122-01-36.9	NA
5	3/4/2020	609	13.3	1576	1610	33	31.4	38-10-01.4	121-56-19.7	NA
5	3/4/2020	610	13.5	1235	2060	50	NA	38-07-16.7	121-53-20.0	NA
6	3/16/2020	809	12.5	426	454	147	6.5	38-03-04.4	121-41-41.8	NA
6	3/16/2020	812	13.6	315	313	200	5.1	38-05-22.1	121-38-28.1	NA
6	3/16/2020	815	13.8	271	284	200	3.3	38-05-09.4	121-34-19.9	NA
6	3/16/2020	901	12.8	156	346	200	7.7	38-02-46.0	121-37-02.4	NA
6	3/16/2020	902	13.1	325	321	200	4.5	38-01-08.5	121-34-56.4	NA
6	3/16/2020	906	13.8	326	213	200	2.8	38-02-55.7	121-30-16.1	NA
6	3/16/2020	910	13.1	486	475	200	2.8	38-00-02.4	121-26-56.0	NA
6	3/16/2020	912	13.9	245	517	200	2	37-58-00.2	121-22-10.2	NA
6	3/16/2020	914	12.9	446	415	200	3.2	37-57-56.7	121-31-50.1	NA
6	3/16/2020	915	13	163	345	200	5	37-56-29.3	121-33-41.6	NA
6	3/16/2020	918	13.1	373	373	200	5.9	37-51-39.9	121-34-09.6	NA
6	3/16/2020	919	13.5	215	204	200	1.7	38-06-18.9	121-29-36.0	NA
6	3/17/2020	513	13.4	4708	8271	60	14.8	38-03-32.4	121-52-08.3	NA
6	3/17/2020	520	13.7	3848	8420	50	16.6	38-01-53.7	121-51-40.3	NA
6	3/17/2020	703	12.4	1358	1261	80	13.2	38-02-58.2	121-47-53.3	NA
6	3/17/2020	704	13.2	570	444	80	12	38-04-01.7	121-47-16.1	NA
6	3/17/2020	705	12.5	242	186	200	3.5	38-06-06.4	121-42-29.4	NA
6	3/17/2020	706	12.7	262	267	100	7.2	38-05-07.0	121-45-09.2	NA
6	3/17/2020	707	13.1	304	203	200	4.4	38-06-56.7	121-42-21.7	NA
6	3/17/2020	711	12.7	194	177	200	2.7	38-10-36.2	121-39-42.0	NA
6	3/17/2020	716	12.8	220	222	200	3.5	38-14-20.4	121-41-05.2	NA
6	3/17/2020	723	12.8	220	141	200	3.7	38-14-21.4	121-40-22.2	NA
6	3/17/2020	801	13.4	3945	5888	50	15.3	38-02-44.1	121-50-40.0	NA
6	3/18/2020	405	12.4	18808	11084	80	13.5	38-02-23.6	122-08-36.3	NA
6	3/18/2020	411	12.5	8385	21483	75	16.8	38-03-08.7	122-04-30.0	NA
6	3/18/2020	418	12.8	19892	25981	62	17.7	38-04-00.5	122-05-57.9	NA
6	3/18/2020	501	12.9	12725	13525	62	17.4	38-04-20.0	122-01-21.1	NA
6	3/18/2020	504	12.7	10101	6405	76	17.2	38-03-03.6	121-59-04.3	NA
6	3/18/2020	508	12.8	3372	7183	62	16.9	38-02-55.7	121-54-56.8	NA
6	3/18/2020	519	13	8174	9476	52	23.7	38-04-23.5	121-57-25.1	NA
6	3/18/2020	602	12.6	12648	13271	68	18.9	38-06-50.7	122-02-39.5	NA
6	3/18/2020	606	12.8	6057	7207	38	31.8	38-10-11.8	122-01-31.9	NA
6	3/18/2020	609	13.1	3880	3964	51	25.8	38-10-01.5	121-56-22.7	NA
6	3/18/2020	610	13.7	1335	3060	50	20.7	38-07-20.3	121-53-20.6	NA
6	3/18/2020	804	13.2	1019	1038	110	9	38-01-00.1	121-47-38.7	NA
12	12/14/2020	809	10.8	1381	1594	92	10.9	38-02-59.7	121-41-46.1	NA
12	12/14/2020	901	10.2	883	967	98	7.9	38-02-48.1	121-37-09.8	NA
12	12/14/2020	902	10.1	572	596	132	8.9	38-01-13.6	121-34-57.3	NA
12	12/14/2020	914	10.5	362	369	200	2.1	37-58-10.3	121-31-39.0	NA
12	12/14/2020	915	10.2	497	508	200	2.9	37-56-47.1	121-34-08.4	NA
12	12/14/2020	918	10.4	472	481	200	3.9	37-51-47.0	121-34-15.8	NA
12	12/15/2020	812	10.8	487	484	144	5	38-05-23.3	121-38-24.1	NA
12	12/15/2020	815	10.4	365	374	200	4.3	38-04-13.5	121-33-31.5	NA
12	12/15/2020	906	10.1	328	334	200	3.5	38-03-05.7	121-30-24.1	NA
12	12/15/2020	910	10.2	393	381	126	8.3	38-00-02.3	121-26-55.9	NA
12	12/15/2020	912	10.5	725	713	93	8.9	37-58-08.7	121-22-18.3	NA
12	12/15/2020	919	9.5	167	170	200	2.8	38-06-41.1	121-30-00.6	NA
13	12/28/2020	809	9.6	1430	1540	118	7.3	38-02-58.9	121-41-48.4	NA
13	12/28/2020	812	9.6	685	706	131	5	38-05-24.1	121-38-31.0	NA
13	12/28/2020	815	9.5	326	346	189	3.5	38-05-28.4	121-34-22.0	NA
13	12/28/2020	901	10.1	1012	1399	84	5.7	38-02-43.8	121-37-05.8	NA
13	12/28/2020	902	9.8	653	605	97	2.4	38-01-09.6	121-34-56.7	NA
13	12/28/2020	906	9.6	327	327	200	2.4	38-03-07.9	121-30-29.9	NA
13	12/28/2020	910	9.7	443	464	141	4.7	38-00-08.4	121-27-01.0	NA
13	12/28/2020	912	9.9	652	642	94	8.9	37-58-08.2	121-22-17.6	NA
13	12/28/2020	914	10	397	414	200	1.8	37-58-02.4	121-31-51.0	NA
13	12/28/2020	915	9.5	537	540	200	2.3	37-56-30.4	121-33-43.7	NA
13	12/28/2020	918	9.8	498	509	200	2.1	37-51-31.4	121-34-01.1	NA
13	12/28/2020	919	9.3	180	185	200	3.3	38-06-19.1	121-29-37.3	NA
1	1/11/2021	809	9.2	1062	1040	127	8.7	38-03-04.5	121-41-41.1	NA
1	1/11/2021	812	9.6	564	564	170	4.7	38-05-24.0	121-38-34.9	NA
1	1/11/2021	815	9.3	290	158	197	3.4	38-05-10.4	121-34-18.2	NA
1	1/11/2021	901	9.2	754	717	151	6.5	38-02-42.6	121-37-14.0	NA
1	1/11/2021	902	9.3	558	570	200	3.3	38-01-02.8	121-34-55.7	NA
1	1/11/2021	906	9.9	359	358	158	5.7	38-02-57.5	121-30-18.0	NA
1	1/11/2021	910	9.7	826	454	117	5.9	38-00-05.2	121-26-58.8	NA
1	1/11/2021	912	9.8	744	724	134	4.6	37-57-56.9	121-22-03.6	NA
1	1/11/2021	914	9.5	418	413	200	2	37-58-01.0	121-31-51.4	NA
1	1/11/2021	915	9.4	518	522	200	2.2	37-56-38.4	121-34-04.1	NA
1	1/11/2021	918	9.5	482	486	200	2.7	37-51-32.2	121-34-02.0	NA
1	1/11/2021	919	9.6	188	234	200	2.6	38-06-27.6	121-29-59.8	NA
1	1/12/2021	513	9.9	5710	8500	76	9.4	38-03-36.0	121-51-57.6	NA
1	1/12/2021	703	9.7	3155	3563	80	9.6	38-02-53.2	121-47-52.8	NA
1	1/12/2021	704	9.5	1475	4150	82	9.8	38-04-07.5	121-47-05.8	NA
1	1/12/2021	705	9.4	1052	1058	103	7.5	38-05-54.3	121-42-28.7	NA
1	1/12/2021	706	9.3	1595	2512	61	10.6	38-05-08.5	121-45-04.5	NA
1	1/12/2021	707	9.6	600	596	115	5.9	38-06-50.3	121-42-32.9	NA
1	1/12/2021	711	9.7	146	148	195	5.4	38-10-38.9	121-39-49.6	NA
1	1/12/2021	716	9.6	157	160	140	6.4	38-14-15.6	121-41-01.5	NA
1	1/12/2021	723	9.6	156	157	117	6.7	38-14-10.3	121-40-23.3	NA
1	1/12/2021	801	10	5760	6720	77	8	38-02-43.0	121-50-41.6	NA
1	1/12/2021	804	10	4518	5360	74	10.8	38-01-02.7	121-47-53.3	NA
1	1/13/2021	405	10.7	18060	19910	81	9.2	38-02-22.6	122-08-54.2	NA
1	1/13/2021	411	10.7	18190	19120	81	12.2	38-03-06.0	122-04-32.6	NA
1	1/13/2021	418	10.4	15640	18640	72	10.2	38-04-03.3	122-05-45.3	NA
1	1/13/2021	501	10.6	14220	14940	67	11.9	38-04-21.0	122-01-23.0	NA
1	1/13/2021	504	10.8	11680	15190	86	7.9	38-03-03.9	121-59-03.2	NA
1	1/13/2021	508	10.9	8050	12720	84	9.3	38-02-50.4	121-54-52.5	NA
1	1/13/2021	519	10.8	10060	11930	83	9.7	38-04-27.3	121-57-27.1	NA
1	1/13/2021	520	11.2	8730	9560	77	12.2	38-01-55.6	121-51-44.6	NA
1	1/13/2021	602	10.2	13970	13820	42	25.4	38-07-00.0	122-02-29.9	NA
1	1/13/2021	606	10.1	6290	7610	43	25.4	38-10-11.0	122-01-30.4	NA
1	1/13/2021	609	9.9	6620	6670	63	21.9	38-10-02.1	121-56-18.7	NA
1	1/13/2021	610	9.7	7390	8090	61	14.6	38-07-25.3	121-53-21.6	NA
2	1/25/2021	809	9.4	1233	1389	86	7.6	38-03-02.7	121-41-42.2	NA
2	1/25/2021	812	9.9	1067	996	102	6.9	38-05-23.7	121-36-25.0	NA
2	1/25/2021	815	10.2	545	531	131	4.1	38-05-09.5	121-34-16.6	NA
2	1/25/2021	901	9.2	888	891	77	6	38-02-45.2	121-36-59.8	NA
2	1/25/2021	902	9	600	600	91	7.1	38-01-13.7	121-34-57.1	NA
2	1/25/2021	906	10.2	385	387	200	3.3	38-03-07.0	121-30-29.5	NA
2	1/25/2021	910	9.9	455	479	200	2.6	38-00-06.1	121-26-58.9	NA
2	1/25/2021	912	10.2	814	818	200	2.4	37-58-03.1	121-22-13.7	NA
2	1/25/2021	914	9.4	425	436	200	2	37-57-52.0	121-31-48.2	NA
2	1/25/2021	915	9.1	560	563	200	3.2	37-56-30.2	121-33-43.8	NA
2	1/25/2021	918	9.1	515	525	200	2	37-51-45.4	121-34-14.9	NA
2	1/25/2021	919	9.9	196	198	200	2.7	38-06-18.6	121-29-35.8	NA
2	1/26/2021	513	9.6	1414	1631	68	16.4	38-03-38.4	121-52-03.6	NA
2	1/26/2021	703	8.7	3762	4570	69	12.4	38-03-04.0	121-47-54.0	NA
2	1/26/2021	704	9.2	2980	4630	57	15.2	38-03-55.6	121-47-23.3	NA
